Row ID,Category,Sub-Category,Product Name
33018,Office Supplies,Binders,"Wilson Jones 孔加固材料, 实惠"
33019,Office Supplies,Labels,"Novimex 可去除的标签, 耐用"
33020,Furniture,Bookcases,"Safco 古典书架, 金属"
33021,Furniture,Bookcases,"Safco 古典书架, 金属"
33022,Technology,Machines,"松下 卡片打印机, 耐用"
33023,Technology,Copiers,"夏普 墨水, 数字化"
33024,Office Supplies,Labels,"Hon 可去除的标签, 耐用"
33025,Office Supplies,Envelopes,"Jiffy 搭扣信封, 每套 50 个"
33026,Office Supplies,Envelopes,"Jiffy 搭扣信封, 每套 50 个"
33027,Technology,Accessories,"Memorex 键区, 可编程"
33028,Technology,Accessories,"Memorex 键区, 可编程"
33029,Office Supplies,Envelopes,"Kraft 邮寄品, 每套 50 个"
33030,Office Supplies,Envelopes,"Kraft 邮寄品, 每套 50 个"
33031,Office Supplies,Fasteners,"Stockwell 回形针, 混合尺寸"
33032,Office Supplies,Fasteners,"Stockwell 回形针, 混合尺寸"
33033,Furniture,Chairs,"SAFCO 折叠椅, 黑色"
33034,Technology,Accessories,"罗技 鼠标, 回收"
33035,Technology,Copiers,"佳能 墨水, 红色"
33036,Technology,Phones,"诺基亚 充电器, 混合尺寸"
33037,Office Supplies,Storage,"Rogers 盒, 工业"
33038,Furniture,Furnishings,"Deflect-O 闹钟, 耐用"
33039,Furniture,Furnishings,"Deflect-O 闹钟, 耐用"
33040,Office Supplies,Labels,"Avery 合法证物标签, 耐用"
33041,Office Supplies,Labels,"Avery 合法证物标签, 耐用"
33042,Office Supplies,Binders,"Ibico 标签, 耐用"
33043,Office Supplies,Envelopes,"Kraft 邮寄品, 每套 50 个"
33044,Technology,Phones,"苹果 智能手机, 整包"
33045,Office Supplies,Art,"Sanford 钢笔, 混合尺寸"
33046,Office Supplies,Storage,"Rogers 文件车, 单宽度"
33047,Technology,Accessories,"SanDisk 记忆卡, 实惠"
33048,Office Supplies,Fasteners,"Stockwell 夹子, 混合尺寸"
33049,Furniture,Furnishings,"Rubvermaid 闹钟, 优质"
33050,Furniture,Furnishings,"Rubvermaid 闹钟, 优质"
33051,Technology,Phones,"诺基亚 智能手机, 蓝色"
33052,Technology,Phones,"诺基亚 智能手机, 蓝色"
33053,Office Supplies,Binders,"Avery 打孔机, 耐用"
33054,Office Supplies,Binders,"Avery 打孔机, 耐用"
33055,Office Supplies,Labels,"Hon 合法证物标签, 白色"
33056,Furniture,Chairs,"SAFCO 扶手椅, 红色"
33057,Office Supplies,Storage,"Rogers 盘, 单宽度"
33058,Furniture,Bookcases,"宜家 书库, 金属"
33059,Office Supplies,Fasteners,"OIC 回形针, 混合尺寸"
33060,Technology,Copiers,"Brother 墨水, 彩色"
33061,Technology,Copiers,"Brother 墨水, 彩色"
33062,Furniture,Tables,"Lesro 咖啡桌, 黑色"
33063,Furniture,Tables,"Lesro 咖啡桌, 黑色"
33064,Office Supplies,Paper,"施乐 计划信息表, 优质"
33065,Office Supplies,Paper,"施乐 计划信息表, 优质"
33066,Office Supplies,Envelopes,"Kraft 马尼拉纸信封, 银色"
33067,Technology,Accessories,"Memorex 键区, 回收"
33068,Office Supplies,Storage,"Smead 盘, 单宽度"
33069,Office Supplies,Labels,"Hon 可去除的标签, 可调"
33070,Technology,Machines,"松下 卡片打印机, 多色"
33071,Technology,Machines,"松下 卡片打印机, 多色"
33072,Technology,Phones,"三星 智能手机, 混合尺寸"
33073,Office Supplies,Envelopes,"Jiffy 马尼拉纸信封, 回收"
33074,Office Supplies,Supplies,"Acme 剪刀, 锯齿状"
33075,Furniture,Chairs,"SAFCO 扶手椅, 每套两件"
33076,Furniture,Chairs,"SAFCO 扶手椅, 每套两件"
33077,Office Supplies,Paper,"Enermax 信纸, 优质"
33078,Office Supplies,Paper,"Enermax 信纸, 优质"
33079,Office Supplies,Fasteners,"Stockwell 回形针, 金属"
33080,Office Supplies,Fasteners,"Stockwell 回形针, 金属"
33081,Office Supplies,Labels,"Avery 有色标签, 红色"
33082,Office Supplies,Labels,"Avery 有色标签, 红色"
33083,Technology,Machines,"松下 打印机, 耐用"
33084,Office Supplies,Binders,"Wilson Jones 订书机, 回收"
33085,Office Supplies,Labels,"Hon 文件夹标签, 红色"
33086,Office Supplies,Labels,"Hon 文件夹标签, 红色"
33087,Office Supplies,Paper,"施乐 令, 回收"
33088,Office Supplies,Paper,"施乐 令, 回收"
33089,Office Supplies,Art,"Boston 荧光笔, 整包"
33090,Office Supplies,Art,"Boston 荧光笔, 整包"
33091,Office Supplies,Fasteners,"Stockwell 订书钉, 混合尺寸"
33092,Office Supplies,Fasteners,"Stockwell 订书钉, 混合尺寸"
33093,Furniture,Chairs,"Hon 摇椅, 黑色"
33094,Furniture,Chairs,"Hon 摇椅, 黑色"
33095,Office Supplies,Paper,"SanDisk 信纸, 回收"
33096,Office Supplies,Paper,"SanDisk 信纸, 回收"
33097,Office Supplies,Fasteners,"Stockwell 订书钉, 每包 12 个"
33098,Office Supplies,Fasteners,"Stockwell 订书钉, 每包 12 个"
33099,Office Supplies,Storage,"Fellowes 文件夹, 单宽度"
33100,Furniture,Chairs,"Office Star 椅垫, 黑色"
33101,Furniture,Bookcases,"Bush 古典书架, 黑色"
33102,Furniture,Bookcases,"Bush 古典书架, 黑色"
33103,Furniture,Chairs,"Harbour Creations 椅垫, 可调"
33104,Furniture,Chairs,"Harbour Creations 椅垫, 可调"
33105,Furniture,Chairs,"SAFCO 折叠椅, 黑色"
33106,Furniture,Chairs,"SAFCO 折叠椅, 黑色"
33107,Office Supplies,Labels,"Avery 合法证物标签, 红色"
33108,Office Supplies,Labels,"Avery 合法证物标签, 红色"
33109,Office Supplies,Art,"BIC 记号笔, 蓝色"
33110,Office Supplies,Binders,"Cardinal 订书机, 实惠"
33111,Office Supplies,Labels,"Avery 圆形标签, 可调"
33112,Office Supplies,Art,"Sanford 钢笔, 整包"
33113,Furniture,Furnishings,"Advantus 闹钟, 优质"
33114,Office Supplies,Binders,"Cardinal 打孔机, 实惠"
33115,Office Supplies,Binders,"Cardinal 打孔机, 实惠"
33116,Furniture,Chairs,"SAFCO 扶手椅, 红色"
33117,Furniture,Chairs,"SAFCO 扶手椅, 红色"
33118,Office Supplies,Paper,"Eaton 计划信息表, 每包 12 个"
33119,Office Supplies,Paper,"Eaton 计划信息表, 每包 12 个"
33120,Technology,Accessories,"贝尔金 键区, 实惠"
33121,Office Supplies,Labels,"Avery 可去除的标签, 白色"
33122,Office Supplies,Labels,"Avery 可去除的标签, 白色"
33123,Office Supplies,Fasteners,"OIC 按钉, 每包 12 个"
33124,Office Supplies,Fasteners,"OIC 按钉, 每包 12 个"
33125,Furniture,Chairs,"Harbour Creations 扶手椅, 红色"
33126,Furniture,Chairs,"Harbour Creations 扶手椅, 红色"
33127,Office Supplies,Labels,"Novimex 可去除的标签, 可调"
33128,Office Supplies,Fasteners,"Stockwell 按钉, 每包 12 个"
33129,Office Supplies,Fasteners,"Stockwell 按钉, 每包 12 个"
33130,Office Supplies,Envelopes,"Ames 邮寄品, 每套 50 个"
33131,Office Supplies,Envelopes,"Ames 邮寄品, 每套 50 个"
33132,Office Supplies,Labels,"Harbour Creations 合法证物标签, 耐用"
33133,Office Supplies,Labels,"Harbour Creations 合法证物标签, 耐用"
33134,Office Supplies,Fasteners,"Accos 橡皮筋, 每包 12 个"
33135,Office Supplies,Fasteners,"Accos 橡皮筋, 每包 12 个"
33136,Office Supplies,Appliances,"Cuisinart 烤面包机, 黑色"
33137,Furniture,Chairs,"Harbour Creations 扶手椅, 每套两件"
33138,Furniture,Chairs,"Harbour Creations 扶手椅, 每套两件"
33139,Furniture,Furnishings,"Deflect-O 相框, 一包多件"
33140,Furniture,Furnishings,"Deflect-O 相框, 一包多件"
33141,Furniture,Bookcases,"Dania 柜, 金属"
33142,Furniture,Bookcases,"Dania 柜, 金属"
33143,Office Supplies,Art,"Binney & Smith 速写本, 蓝色"
33144,Office Supplies,Art,"Binney & Smith 速写本, 蓝色"
33145,Office Supplies,Appliances,"Hoover 烤面包机, 银色"
33146,Office Supplies,Appliances,"Hoover 烤面包机, 银色"
33147,Office Supplies,Envelopes,"Kraft 邮寄品, 红色"
33148,Office Supplies,Fasteners,"Advantus 回形针, 整包"
33149,Technology,Phones,"摩托罗拉 充电器, 蓝色"
33150,Office Supplies,Appliances,"Hamilton Beach 咖啡研磨机, 黑色"
33151,Technology,Accessories,"贝尔金 鼠标, 可编程"
33152,Office Supplies,Storage,"Rogers 盒, 蓝色"
33153,Office Supplies,Storage,"Rogers 盒, 蓝色"
33154,Office Supplies,Storage,"Rogers 文件夹, 金属"
33155,Office Supplies,Storage,"Rogers 文件夹, 金属"
33156,Office Supplies,Storage,"Rogers 文件夹, 金属"
33157,Technology,Phones,"三星 音频基座, 整包"
33158,Technology,Phones,"三星 音频基座, 整包"
33159,Furniture,Bookcases,"Dania 搁架, 传统"
33160,Furniture,Bookcases,"Dania 搁架, 传统"
33161,Office Supplies,Appliances,"KitchenAid 炉灶, 黑色"
33162,Technology,Accessories,"Memorex 键区, 回收"
33163,Office Supplies,Storage,"Fellowes 盘, 单宽度"
33164,Furniture,Furnishings,"Advantus 灯泡, 一包多件"
33165,Furniture,Furnishings,"Advantus 灯泡, 一包多件"
33166,Office Supplies,Fasteners,"Accos 回形针, 整包"
33167,Office Supplies,Fasteners,"Accos 回形针, 整包"
33168,Office Supplies,Storage,"Fellowes 盘, 工业"
33169,Office Supplies,Supplies,"Acme 剪刀, 钢"
33170,Office Supplies,Paper,"施乐 羊皮纸, 优质"
33171,Furniture,Furnishings,"Advantus 灯泡, 耐用"
33172,Office Supplies,Envelopes,"GlobeWeis 外皮和封条, 每套 50 个"
33173,Office Supplies,Envelopes,"GlobeWeis 外皮和封条, 每套 50 个"
33174,Office Supplies,Envelopes,"Ames 搭扣信封, 银色"
33175,Office Supplies,Envelopes,"Ames 搭扣信封, 银色"
33176,Furniture,Furnishings,"Tenex 灯泡, 耐用"
33177,Furniture,Furnishings,"Tenex 灯泡, 耐用"
33178,Office Supplies,Storage,"Tenex 搁板, 单宽度"
33179,Office Supplies,Storage,"Tenex 搁板, 单宽度"
33180,Office Supplies,Labels,"Novimex 运输标签, 红色"
33181,Office Supplies,Labels,"Novimex 运输标签, 红色"
33182,Office Supplies,Envelopes,"Kraft 搭扣信封, 每套 50 个"
33183,Office Supplies,Envelopes,"Kraft 搭扣信封, 每套 50 个"
33184,Office Supplies,Fasteners,"Stockwell 图钉, 每包 12 个"
33185,Office Supplies,Fasteners,"Stockwell 图钉, 每包 12 个"
33186,Technology,Accessories,"贝尔金 路由器, 实惠"
33187,Technology,Accessories,"贝尔金 路由器, 实惠"
33188,Technology,Copiers,"惠普 墨水, 数字化"
33189,Technology,Copiers,"惠普 墨水, 数字化"
33190,Office Supplies,Storage,"Rogers 文件夹, 蓝色"
33191,Office Supplies,Storage,"Rogers 文件夹, 蓝色"
33192,Furniture,Chairs,"Hon 椅垫, 可调"
33193,Office Supplies,Labels,"Novimex 文件夹标签, 可调"
33194,Office Supplies,Paper,"SanDisk 羊皮纸, 多色"
33195,Technology,Accessories,"Enermax 键区, 实惠"
33196,Office Supplies,Fasteners,"Stockwell 图钉, 每包 12 个"
33197,Office Supplies,Fasteners,"Stockwell 图钉, 每包 12 个"
33198,Technology,Copiers,"夏普 无线传真机, 每套两件"
33199,Technology,Copiers,"夏普 无线传真机, 每套两件"
33200,Office Supplies,Appliances,"Hamilton Beach 微波炉, 白色"
33201,Office Supplies,Appliances,"Hamilton Beach 微波炉, 白色"
33202,Office Supplies,Paper,"SanDisk 备忘录便条, 优质"
33203,Office Supplies,Paper,"SanDisk 备忘录便条, 优质"
33204,Technology,Phones,"苹果 耳机, 蓝色"
33205,Office Supplies,Storage,"Rogers 盘, 蓝色"
33206,Office Supplies,Storage,"Rogers 盘, 蓝色"
33207,Office Supplies,Supplies,"Acme 美工刀, 锯齿状"
33208,Office Supplies,Supplies,"Acme 美工刀, 锯齿状"
33209,Office Supplies,Appliances,"Hoover 冰箱, 白色"
33210,Office Supplies,Appliances,"Hoover 冰箱, 白色"
33211,Furniture,Chairs,"Office Star 扶手椅, 红色"
33212,Furniture,Chairs,"Office Star 扶手椅, 红色"
33213,Furniture,Chairs,"Hon 折叠椅, 可调"
33214,Furniture,Chairs,"Hon 折叠椅, 可调"
33215,Technology,Accessories,"贝尔金 键区, 回收"
33216,Technology,Accessories,"贝尔金 键区, 回收"
33217,Technology,Accessories,"贝尔金 键区, 回收"
33218,Furniture,Bookcases,"Sauder 墙角架, 白色"
33219,Office Supplies,Storage,"Tenex 锁柜, 蓝色"
33220,Office Supplies,Storage,"Tenex 文件夹, 蓝色"
33221,Office Supplies,Storage,"Tenex 文件夹, 蓝色"
33222,Technology,Copiers,"惠普 传真机, 每套两件"
33223,Technology,Copiers,"惠普 传真机, 每套两件"
33224,Office Supplies,Storage,"Smead 锁柜, 蓝色"
33225,Office Supplies,Storage,"Smead 锁柜, 蓝色"
33226,Office Supplies,Storage,"Eldon 搁板, 金属"
33227,Office Supplies,Fasteners,"Stockwell 橡皮筋, 每包 12 个"
33228,Furniture,Chairs,"SAFCO 沙滩椅, 每套两件"
33229,Furniture,Chairs,"SAFCO 沙滩椅, 每套两件"
33230,Office Supplies,Fasteners,"Accos 夹子, 每包 12 个"
33231,Office Supplies,Fasteners,"Accos 夹子, 每包 12 个"
33232,Technology,Copiers,"Hewlett 复印机, 红色"
33233,Technology,Copiers,"Hewlett 复印机, 红色"
33234,Office Supplies,Binders,"Ibico 孔加固材料, 耐用"
33235,Furniture,Bookcases,"Sauder 书架, 黑色"
33236,Office Supplies,Art,"BIC 铅笔刀, 金属"
33237,Office Supplies,Art,"BIC 铅笔刀, 金属"
33238,Office Supplies,Binders,"Avery 订书机, 回收"
33239,Furniture,Furnishings,"Eldon 灯泡, 耐用"
33240,Office Supplies,Supplies,"Elite 大剪刀, 锯齿状"
33241,Office Supplies,Fasteners,"Advantus 订书钉, 整包"
33242,Office Supplies,Fasteners,"Advantus 订书钉, 整包"
33243,Office Supplies,Fasteners,"OIC 图钉, 每包 12 个"
33244,Office Supplies,Fasteners,"OIC 图钉, 每包 12 个"
33245,Technology,Phones,"诺基亚 耳机, 整包"
33246,Technology,Phones,"诺基亚 耳机, 整包"
33247,Furniture,Tables,"Lesro 圆桌, 长方形"
33248,Furniture,Tables,"Lesro 圆桌, 长方形"
33249,Office Supplies,Supplies,"Fiskars 修剪器, 蓝色"
33250,Office Supplies,Supplies,"Fiskars 修剪器, 蓝色"
33251,Technology,Phones,"诺基亚 办公室电话机, 混合尺寸"
33252,Furniture,Furnishings,"Rubvermaid 灯泡, 一包多件"
33253,Office Supplies,Envelopes,"Jiffy 局间信封, 回收"
33254,Office Supplies,Envelopes,"Jiffy 局间信封, 回收"
33255,Technology,Copiers,"Brother 传真复印机, 红色"
33256,Furniture,Bookcases,"宜家 墙角架, 传统"
33257,Furniture,Bookcases,"Safco 书库, 传统"
33258,Office Supplies,Envelopes,"Kraft 商业信封, 回收"
33259,Office Supplies,Envelopes,"Kraft 商业信封, 回收"
33260,Furniture,Chairs,"Office Star 摇椅, 红色"
33261,Furniture,Chairs,"Office Star 摇椅, 红色"
33262,Office Supplies,Supplies,"Elite 剪刀, 工业"
33263,Office Supplies,Supplies,"Elite 剪刀, 工业"
33264,Office Supplies,Art,"Boston 铅笔刀, 混合尺寸"
33265,Office Supplies,Art,"Boston 铅笔刀, 混合尺寸"
33266,Office Supplies,Labels,"Avery 文件夹标签, 白色"
33267,Office Supplies,Labels,"Avery 文件夹标签, 白色"
33268,Technology,Machines,"松下 打印机, 白色"
33269,Technology,Machines,"松下 打印机, 白色"
33270,Technology,Accessories,"Enermax 键区, 回收"
33271,Technology,Accessories,"Enermax 键区, 回收"
33272,Office Supplies,Fasteners,"Advantus 图钉, 金属"
33273,Office Supplies,Fasteners,"Advantus 图钉, 金属"
33274,Office Supplies,Storage,"Fellowes 盒, 蓝色"
33275,Office Supplies,Storage,"Fellowes 盒, 蓝色"
33276,Office Supplies,Binders,"Wilson Jones 标签, 实惠"
33277,Office Supplies,Binders,"Wilson Jones 标签, 实惠"
33278,Furniture,Furnishings,"Eldon 框架, 一包多件"
33279,Office Supplies,Binders,"Acco 装订机, 透明"
33280,Office Supplies,Binders,"Acco 装订机, 透明"
33281,Technology,Machines,"StarTech 喷墨打印机, 白色"
33282,Technology,Machines,"StarTech 喷墨打印机, 白色"
33283,Technology,Copiers,"夏普 无线传真机, 红色"
33284,Technology,Copiers,"夏普 无线传真机, 红色"
33285,Technology,Phones,"三星 音频基座, 混合尺寸"
33286,Technology,Phones,"三星 音频基座, 混合尺寸"
33287,Office Supplies,Envelopes,"Cameo 外皮和封条, 每套 50 个"
33288,Office Supplies,Envelopes,"Cameo 外皮和封条, 每套 50 个"
33289,Office Supplies,Paper,"Enermax 令, 优质"
33290,Office Supplies,Paper,"Enermax 令, 优质"
33291,Office Supplies,Storage,"Tenex 文件车, 单宽度"
33292,Technology,Machines,"StarTech 打印机, 红色"
33293,Furniture,Chairs,"Novimex 折叠椅, 黑色"
33294,Furniture,Chairs,"Novimex 折叠椅, 黑色"
33295,Office Supplies,Appliances,"KitchenAid 冰箱, 黑色"
33296,Office Supplies,Appliances,"KitchenAid 冰箱, 黑色"
33297,Office Supplies,Fasteners,"Stockwell 订书钉, 金属"
33298,Office Supplies,Fasteners,"Stockwell 订书钉, 金属"
33299,Furniture,Furnishings,"Deflect-O 闹钟, 一包多件"
33300,Furniture,Furnishings,"Deflect-O 闹钟, 一包多件"
33301,Furniture,Furnishings,"Advantus 闹钟, 优质"
33302,Furniture,Furnishings,"Advantus 闹钟, 优质"
33303,Office Supplies,Supplies,"Fiskars 修剪器, 工业"
33304,Office Supplies,Supplies,"Acme 开信刀, 蓝色"
33305,Office Supplies,Supplies,"Kleencut 剪刀, 蓝色"
33306,Furniture,Bookcases,"Bush 墙角架, 白色"
33307,Furniture,Furnishings,"Deflect-O 分层置放架, 黑色"
33308,Furniture,Furnishings,"Deflect-O 分层置放架, 黑色"
33309,Technology,Machines,"柯尼卡 喷墨打印机, 白色"
33310,Office Supplies,Binders,"Avery 打孔机, 透明"
33311,Furniture,Chairs,"Novimex 折叠椅, 红色"
33312,Office Supplies,Binders,"Avery 装订机盖, 耐用"
33313,Office Supplies,Fasteners,"Accos 回形针, 每包 12 个"
33314,Office Supplies,Appliances,"KitchenAid 炉灶, 白色"
33315,Technology,Phones,"摩托罗拉 充电器, 整包"
33316,Office Supplies,Binders,"Avery 孔加固材料, 透明"
33317,Office Supplies,Labels,"Harbour Creations 可去除的标签, 红色"
33318,Office Supplies,Art,"Binney & Smith 铅笔刀, 整包"
33319,Office Supplies,Storage,"Fellowes 盒, 金属"
33320,Office Supplies,Binders,"Wilson Jones 打孔机, 回收"
33321,Office Supplies,Art,"BIC 画布, 金属"
33322,Furniture,Chairs,"Hon 摇椅, 可调"
33323,Furniture,Chairs,"Hon 摇椅, 可调"
33324,Office Supplies,Binders,"Acco 装订机盖, 实惠"
33325,Office Supplies,Binders,"Acco 装订机盖, 实惠"
33326,Office Supplies,Paper,"Green Bar 信纸, 优质"
33327,Office Supplies,Paper,"Green Bar 信纸, 优质"
33328,Office Supplies,Binders,"Acco 装订机, 实惠"
33329,Office Supplies,Binders,"Acco 装订机, 实惠"
33330,Furniture,Furnishings,"Deflect-O 框架, 优质"
33331,Furniture,Furnishings,"Deflect-O 框架, 优质"
33332,Office Supplies,Fasteners,"Accos 图钉, 金属"
33333,Office Supplies,Fasteners,"Accos 图钉, 金属"
33334,Furniture,Furnishings,"Eldon 分层置放架, 优质"
33335,Furniture,Furnishings,"Eldon 分层置放架, 优质"
33336,Office Supplies,Fasteners,"Advantus 图钉, 整包"
33337,Office Supplies,Fasteners,"Advantus 图钉, 整包"
33338,Furniture,Chairs,"SAFCO 折叠椅, 红色"
33339,Furniture,Chairs,"SAFCO 折叠椅, 红色"
33340,Office Supplies,Binders,"Ibico 标签, 实惠"
33341,Office Supplies,Fasteners,"Stockwell 回形针, 混合尺寸"
33342,Office Supplies,Fasteners,"Stockwell 回形针, 混合尺寸"
33343,Technology,Phones,"三星 耳机, 整包"
33344,Technology,Phones,"三星 耳机, 整包"
33345,Office Supplies,Supplies,"Elite 剪刀, 蓝色"
33346,Office Supplies,Supplies,"Elite 剪刀, 蓝色"
33347,Office Supplies,Fasteners,"Advantus 图钉, 金属"
33348,Technology,Phones,"摩托罗拉 音频基座, 蓝色"
33349,Technology,Phones,"摩托罗拉 音频基座, 蓝色"
33350,Furniture,Chairs,"Harbour Creations 摇椅, 黑色"
33351,Furniture,Chairs,"Harbour Creations 摇椅, 黑色"
33352,Furniture,Chairs,"Harbour Creations 折叠椅, 黑色"
33353,Furniture,Chairs,"Harbour Creations 折叠椅, 黑色"
33354,Furniture,Chairs,"Hon 椅垫, 红色"
33355,Office Supplies,Envelopes,"Jiffy 搭扣信封, 红色"
33356,Office Supplies,Envelopes,"Jiffy 搭扣信封, 红色"
33357,Office Supplies,Fasteners,"Stockwell 图钉, 金属"
33358,Office Supplies,Fasteners,"Stockwell 图钉, 金属"
33359,Office Supplies,Supplies,"Kleencut 尺子, 工业"
33360,Office Supplies,Supplies,"Kleencut 尺子, 工业"
33361,Furniture,Bookcases,"Sauder 书库, 白色"
33362,Furniture,Bookcases,"Sauder 书库, 白色"
33363,Technology,Phones,"三星 耳机, 混合尺寸"
33364,Technology,Phones,"三星 耳机, 混合尺寸"
33365,Office Supplies,Paper,"施乐 计划信息表, 回收"
33366,Office Supplies,Paper,"施乐 计划信息表, 回收"
33367,Office Supplies,Labels,"Harbour Creations 可去除的标签, 耐用"
33368,Office Supplies,Labels,"Harbour Creations 可去除的标签, 耐用"
33369,Office Supplies,Envelopes,"Kraft 局间信封, 红色"
33370,Office Supplies,Envelopes,"Kraft 局间信封, 红色"
33371,Office Supplies,Supplies,"Kleencut 修剪器, 工业"
33372,Office Supplies,Storage,"Smead 文件夹, 蓝色"
33373,Technology,Copiers,"夏普 传真复印机, 彩色"
33374,Technology,Copiers,"夏普 传真复印机, 彩色"
33375,Technology,Phones,"苹果 智能手机, 蓝色"
33376,Technology,Phones,"苹果 智能手机, 蓝色"
33377,Technology,Accessories,"SanDisk 键盘, 耐用"
33378,Technology,Accessories,"SanDisk 键盘, 耐用"
33379,Office Supplies,Storage,"Smead 盘, 金属"
33380,Office Supplies,Supplies,"Elite 修剪器, 钢"
33381,Technology,Accessories,"Memorex 键区, 可编程"
33382,Technology,Accessories,"Memorex 键区, 可编程"
33383,Furniture,Tables,"Hon 圆桌, 长方形"
33384,Furniture,Tables,"Hon 圆桌, 长方形"
33385,Office Supplies,Art,"Boston 画布, 混合尺寸"
33386,Office Supplies,Art,"Boston 画布, 混合尺寸"
33387,Office Supplies,Paper,"施乐 计划信息表, 优质"
33388,Office Supplies,Paper,"施乐 计划信息表, 优质"
33389,Technology,Copiers,"夏普 无线传真机, 每套两件"
33390,Technology,Copiers,"夏普 无线传真机, 每套两件"
33391,Furniture,Tables,"Lesro 木桌, 白色"
33392,Furniture,Tables,"Lesro 木桌, 白色"
33393,Office Supplies,Fasteners,"Advantus 回形针, 整包"
33394,Office Supplies,Fasteners,"Advantus 回形针, 整包"
33395,Technology,Copiers,"Hewlett 传真复印机, 数字化"
33396,Technology,Accessories,"SanDisk 闪存驱动器, 耐用"
33397,Furniture,Chairs,"Office Star 凳子, 红色"
33398,Furniture,Chairs,"Novimex 折叠椅, 每套两件"
33399,Furniture,Chairs,"Novimex 折叠椅, 每套两件"
33400,Office Supplies,Appliances,"Hamilton Beach 烤面包机, 红色"
33401,Office Supplies,Appliances,"Hamilton Beach 烤面包机, 红色"
33402,Technology,Copiers,"夏普 传真复印机, 红色"
33403,Office Supplies,Fasteners,"Advantus 按钉, 整包"
33404,Technology,Accessories,"罗技 鼠标, 可编程"
33405,Technology,Accessories,"罗技 鼠标, 可编程"
33406,Furniture,Chairs,"SAFCO 折叠椅, 每套两件"
33407,Furniture,Chairs,"SAFCO 折叠椅, 每套两件"
33408,Technology,Accessories,"SanDisk 记忆卡, 实惠"
33409,Technology,Accessories,"SanDisk 记忆卡, 实惠"
33410,Office Supplies,Supplies,"Stiletto 大剪刀, 工业"
33411,Furniture,Bookcases,"宜家 古典书架, 黑色"
33412,Furniture,Bookcases,"宜家 古典书架, 黑色"
33413,Technology,Copiers,"Brother 复印机, 红色"
33414,Technology,Copiers,"Brother 复印机, 红色"
33415,Office Supplies,Labels,"Smead 合法证物标签, 白色"
33416,Technology,Copiers,"惠普 无线传真机, 每套两件"
33417,Office Supplies,Binders,"Avery 装订机, 透明"
33418,Furniture,Chairs,"Harbour Creations 椅垫, 可调"
33419,Furniture,Chairs,"Harbour Creations 椅垫, 可调"
33420,Office Supplies,Labels,"Novimex 可去除的标签, 白色"
33421,Office Supplies,Labels,"Novimex 可去除的标签, 白色"
33422,Office Supplies,Envelopes,"Cameo 外皮和封条, 红色"
33423,Office Supplies,Envelopes,"Cameo 外皮和封条, 红色"
33424,Technology,Accessories,"贝尔金 键区, 回收"
33425,Technology,Accessories,"贝尔金 键区, 回收"
33426,Office Supplies,Paper,"SanDisk 计划信息表, 优质"
33427,Office Supplies,Paper,"SanDisk 计划信息表, 优质"
33428,Office Supplies,Envelopes,"Kraft 局间信封, 回收"
33429,Office Supplies,Envelopes,"Kraft 局间信封, 回收"
33430,Office Supplies,Art,"Stanley 铅笔刀, 金属"
33431,Office Supplies,Art,"Stanley 铅笔刀, 金属"
33432,Office Supplies,Supplies,"Elite 尺子, 锯齿状"
33433,Office Supplies,Binders,"Acco 打孔机, 实惠"
33434,Office Supplies,Labels,"Avery 文件夹标签, 耐用"
33435,Office Supplies,Labels,"Avery 有色标签, 可调"
33436,Office Supplies,Labels,"Avery 有色标签, 可调"
33437,Office Supplies,Storage,"Eldon 盘, 单宽度"
33438,Office Supplies,Storage,"Eldon 盘, 单宽度"
33439,Furniture,Furnishings,"Deflect-O 分层置放架, 一包多件"
33440,Furniture,Chairs,"Novimex 椅垫, 可调"
33441,Office Supplies,Storage,"Rogers 搁板, 工业"
33442,Office Supplies,Storage,"Rogers 锁柜, 蓝色"
33443,Office Supplies,Fasteners,"Stockwell 图钉, 整包"
33444,Office Supplies,Appliances,"Hoover 烤面包机, 红色"
33445,Office Supplies,Storage,"Eldon 锁柜, 单宽度"
33446,Office Supplies,Binders,"Acco 孔加固材料, 耐用"
33447,Office Supplies,Binders,"Wilson Jones 装订机, 回收"
33448,Office Supplies,Labels,"Hon 合法证物标签, 白色"
33449,Office Supplies,Envelopes,"Jiffy 马尼拉纸信封, 银色"
33450,Furniture,Chairs,"Office Star 沙滩椅, 黑色"
33451,Furniture,Chairs,"Office Star 沙滩椅, 黑色"
33452,Office Supplies,Storage,"Tenex 锁柜, 蓝色"
33453,Office Supplies,Storage,"Tenex 锁柜, 蓝色"
33454,Furniture,Chairs,"Hon 沙滩椅, 红色"
33455,Office Supplies,Storage,"Smead 盘, 蓝色"
33456,Furniture,Bookcases,"Bush 古典书架, 白色"
33457,Furniture,Bookcases,"Sauder 柜, 白色"
33458,Furniture,Bookcases,"Sauder 柜, 白色"
33459,Office Supplies,Supplies,"Elite 美工刀, 蓝色"
33460,Office Supplies,Supplies,"Elite 美工刀, 蓝色"
33461,Office Supplies,Appliances,"KitchenAid 咖啡研磨机, 银色"
33462,Furniture,Chairs,"Office Star 凳子, 每套两件"
33463,Office Supplies,Storage,"Tenex 盒, 单宽度"
33464,Office Supplies,Labels,"Smead 合法证物标签, 可调"
33465,Technology,Phones,"思科 信号增强器, 整包"
33466,Office Supplies,Labels,"Harbour Creations 运输标签, 可调"
